Name	Merit	View	Midpoint X (vox)	Midpoint Y (vox)	Midpoint Z (vox)	Apparent Width (vox)	Apparent Width (mm)	Incident Angle (deg)	Corrected Width (vox)	Corrected Width (mm)	Tile Mean App. Width (vox)	Tile SD App. Width (vox)	Tile Mean Corr. Width (vox)	Tile Mean Corr. Width (mm)	Feature Normal X	Feature Normal Y	Feature Normal Z 
Trace76	    0.0144991	Ortho Z	      391.520	      554.033	      1168.00	      4.50892	     0.150147	      23.4660	      4.13602	     0.137729	      4.16912	     0.432319	      3.82432	     0.127350	     0.858520	     0.327655	    -0.394443 
Trace76	   0.00277237	Ortho Z	      391.413	      554.961	      1168.00	      4.06639	     0.135411	      21.4535	      3.78465	     0.126029	      3.94785	     0.251304	      3.67433	     0.122355	     0.930402	    0.0420499	    -0.364121 
Trace76	  0.000802086	Ortho Z	      390.989	      555.961	      1168.00	      3.83054	     0.127557	      21.4127	      3.56614	     0.118752	      3.86658	     0.182386	      3.59969	     0.119870	     0.931178	    0.0138138	    -0.364302 
Trace76	   0.00116338	Ortho Z	      390.552	      556.958	      1168.00	      3.64651	     0.121429	      20.6090	      3.41315	     0.113658	      3.85056	     0.141094	      3.60414	     0.120018	     0.935848	    0.0171568	    -0.351988 
Trace76	    0.0141311	Ortho Z	      390.942	      557.920	      1168.00	      3.82243	     0.127287	      17.0948	      3.65355	     0.121663	      3.98096	     0.131516	      3.80508	     0.126709	     0.938877	     0.181611	    -0.292450 
Trace76	   0.00705538	Ortho Z	      390.861	      559.011	      1168.00	      3.69955	     0.123195	      8.81294	      3.65587	     0.121740	      3.71764	     0.121775	      3.67374	     0.122336	     0.945574	     0.290030	    -0.147559 
Trace76	   0.00600792	Ortho Z	      390.481	      559.942	      1168.00	      3.91106	     0.130238	      5.62146	      3.89225	     0.129612	      3.73780	     0.150152	      3.71983	     0.123870	     0.981108	     0.182969	   -0.0628342 
Trace76	   0.00370610	Ortho Z	      389.993	      560.878	      1168.00	      3.76127	     0.125250	      4.63852	      3.74895	     0.124840	      3.97801	     0.175381	      3.96498	     0.132034	     0.975253	     0.218118	   -0.0361366 
Trace76	   0.00166797	Ortho Z	      389.792	      561.906	      1168.00	      3.70674	     0.123434	      3.17201	      3.70106	     0.123245	      3.78885	     0.164141	      3.78304	     0.125975	     0.975892	     0.216589	    0.0269292 
Trace76	   0.00320450	Ortho Z	      389.692	      562.975	      1168.00	      4.20913	     0.140164	      4.67199	      4.19515	     0.139698	      4.13304	     0.120611	      4.11930	     0.137173	     0.977823	     0.192990	    0.0813511 
Trace76	   0.00460345	Ortho Z	      389.934	      564.074	      1168.00	      3.87879	     0.129164	      3.14704	      3.87294	     0.128969	      3.87013	     0.156654	      3.86429	     0.128681	     0.965985	     0.257271	    0.0261462 
Trace76	   0.00938061	Ortho Z	      388.814	      564.788	      1168.00	      3.74321	     0.124649	      2.77840	      3.73881	     0.124502	      3.82680	     0.306619	      3.82231	     0.127283	     0.928473	     0.370110	   -0.0309341 
Trace76	    0.0101541	Ortho Z	      388.324	      565.689	      1168.00	      3.48206	     0.115953	      8.07953	      3.44749	     0.114802	      3.67759	     0.239330	      3.64109	     0.121248	     0.919891	     0.366162	    -0.140446 
Trace76	   0.00609288	Ortho Z	      388.025	      566.759	      1168.00	      3.68207	     0.122613	      13.0959	      3.58631	     0.119424	      3.83251	     0.161645	      3.73284	     0.124304	     0.926870	     0.306438	    -0.216814 
Trace76	   0.00740460	Ortho Z	      387.879	      567.849	      1168.00	      3.97615	     0.132406	      17.0610	      3.80117	     0.126579	      4.06791	     0.185486	      3.88889	     0.129500	     0.932816	     0.238430	    -0.270196 
Trace76	    0.0170410	Ortho Z	      387.827	      568.976	      1168.00	      4.05529	     0.135041	      14.7409	      3.92181	     0.130596	      4.05193	     0.159283	      3.91857	     0.130488	     0.967341	    0.0133444	    -0.253124 
Trace76	    0.0110968	Ortho Z	      387.903	      569.941	      1168.00	      3.69303	     0.122978	      12.5251	      3.60514	     0.120051	      3.99903	     0.228843	      3.90386	     0.129999	     0.973289	   -0.0863087	    -0.212742 
Trace76	   0.00806452	Ortho Z	      388.122	      570.920	      1168.00	      4.17751	     0.139111	      8.31688	      4.13358	     0.137648	      4.16297	     0.188777	      4.11919	     0.137169	     0.989932	  -0.00692976	    -0.141377 
Trace76	   0.00824631	Ortho Z	      388.123	      571.970	      1168.00	      4.33434	     0.144333	      6.63785	      4.30528	     0.143366	      4.25368	     0.120309	      4.22517	     0.140698	     0.978247	     0.172945	    -0.114555 
Trace76	   0.00182987	Ortho Z	      387.080	      572.729	      1168.00	      3.85575	     0.128397	      7.02038	      3.82684	     0.127434	      3.94756	     0.175502	      3.91797	     0.130468	     0.948503	     0.293061	    -0.120235 
Trace76	   0.00666442	Ortho Z	      386.882	      573.848	      1168.00	      4.02978	     0.134192	      10.0214	      3.96830	     0.132144	      4.05686	     0.211670	      3.99496	     0.133032	     0.954485	     0.257209	    -0.151003 
Trace76	   0.00417345	Ortho Z	      387.613	      575.004	      1168.00	      3.63936	     0.121191	      11.4516	      3.56691	     0.118778	      3.86852	     0.220912	      3.79151	     0.126257	     0.971168	     0.142815	    -0.190886 
Trace76	    0.0131535	Ortho Z	      387.282	      575.992	      1168.00	      3.48658	     0.116103	      15.6532	      3.35727	     0.111797	      3.66402	     0.157269	      3.52813	     0.117487	     0.959129	    0.0852937	    -0.269810 
Trace76	    0.0126307	Ortho Z	      387.099	      577.035	      1168.00	      3.38070	     0.112577	      20.4405	      3.16784	     0.105489	      3.69435	     0.278734	      3.46174	     0.115276	     0.894138	     0.283270	    -0.346808 
Trace76	    0.0216351	Ortho Z	      387.156	      578.102	      1168.00	      3.90412	     0.130007	      17.2628	      3.72826	     0.124151	      3.56318	     0.257144	      3.40267	     0.113309	     0.925199	     0.236603	    -0.296690 
Trace76	    0.0148625	Ortho Z	      386.961	      579.086	      1168.00	      3.60566	     0.120068	      13.9008	      3.50006	     0.116552	      3.62311	     0.174289	      3.51700	     0.117116	     0.954087	     0.178898	    -0.240237 
Trace76	    0.0130729	Ortho Z	      386.152	      579.960	      1168.00	      3.50494	     0.116714	      14.6636	      3.39078	     0.112913	      3.68170	     0.114402	      3.56178	     0.118607	     0.948522	     0.190804	    -0.252784 
Trace76	    0.0150639	Ortho Z	      385.776	      580.926	      1168.00	      3.65893	     0.121842	      16.2841	      3.51215	     0.116955	      3.72383	    0.0585257	      3.57445	     0.119029	     0.951488	     0.132812	    -0.277544 
Trace76	   0.00334882	Ortho Z	      386.314	      582.000	      1168.00	      3.72739	     0.124122	      16.8738	      3.56692	     0.118778	      3.69670	    0.0655098	      3.53754	     0.117800	     0.955643	    0.0543501	    -0.289471 
Trace76	   0.00635576	Ortho Z	      385.966	      583.001	      1168.00	      3.54218	     0.117955	      14.9332	      3.42255	     0.113971	      3.56163	     0.208802	      3.44134	     0.114597	     0.929574	     0.263869	    -0.257422 
Trace76	    0.0198480	Ortho Z	      385.559	      583.957	      1168.00	      3.51605	     0.117084	      12.7613	      3.42920	     0.114192	      3.37467	     0.101943	      3.29131	     0.109601	     0.868641	     0.449099	    -0.209221 
Trace76	   0.00849920	Ortho Z	      385.121	      584.886	      1168.00	      3.36889	     0.112184	      9.97552	      3.31796	     0.110488	      3.47128	     0.183493	      3.41880	     0.113846	     0.873280	     0.459481	    -0.162048 
Trace76	   0.00709521	Ortho Z	      384.330	      585.556	      1168.00	      3.52871	     0.117506	      7.29904	      3.50011	     0.116554	      3.45957	     0.224765	      3.43154	     0.114270	     0.918936	     0.375812	    -0.119675 
Trace76	    0.0124317	Ortho Z	      384.152	      586.576	      1168.00	      3.78808	     0.126143	      3.86951	      3.77944	     0.125855	      3.52196	     0.220848	      3.51393	     0.117014	     0.932163	     0.359142	   -0.0457091 
Trace76	    0.0127494	Ortho Z	      383.823	      587.481	      1168.00	      3.58761	     0.119467	      6.12014	      3.56716	     0.118787	      3.58148	     0.294527	      3.56106	     0.118583	     0.867192	     0.488000	    0.0991597 
Trace76	   0.00654867	Ortho Z	      383.475	      588.463	      1168.00	      3.12683	     0.104124	      7.18873	      3.10225	     0.103305	      3.25208	     0.250244	      3.22652	     0.107443	     0.787402	     0.606159	     0.112115 
Trace76	   0.00983594	Ortho Z	      383.207	      589.369	      1168.00	      2.94274	    0.0979931	      5.15965	      2.93081	    0.0975961	      3.10847	     0.210784	      3.09588	     0.103093	     0.875564	     0.474768	    0.0893473 
Trace76	    0.0159234	Ortho Z	      382.264	      590.065	      1168.00	      3.40405	     0.113355	      9.48032	      3.35756	     0.111807	      3.56432	     0.184877	      3.51563	     0.117071	     0.919473	     0.370414	     0.131769 
Trace76	   0.00649853	Ortho Z	      381.691	      590.970	      1168.00	      3.49299	     0.116317	      4.26335	      3.48332	     0.115995	      3.68136	     0.193127	      3.67117	     0.122250	     0.974975	     0.218427	    0.0413868 
Trace76	   0.00877948	Ortho Z	      382.065	      592.109	      1168.00	      3.69330	     0.122987	      7.94911	      3.65781	     0.121805	      3.82631	     0.227422	      3.78955	     0.126192	     0.991864	     0.126617	   -0.0131891 
Trace76	    0.0281275	Ortho Z	      382.136	      593.078	      1168.00	      3.65314	     0.121649	      3.83929	      3.64494	     0.121376	      3.78381	     0.146838	      3.77532	     0.125718	     0.982992	    -0.183220	    0.0125332 
Trace76	   0.00147692	Ortho Z	      381.650	      594.212	      1168.00	      3.44416	     0.114691	      1.59669	      3.44282	     0.114646	      3.58724	     0.180366	      3.58585	     0.119409	     0.957889	    -0.287127	   0.00243423 
Trace76	   0.00487850	Ortho Z	      382.259	      594.935	      1168.00	      3.70352	     0.123327	      1.86403	      3.70156	     0.123262	      3.45069	     0.165274	      3.44886	     0.114847	     0.965866	    -0.259040	 -0.000486116 
Trace76	   0.00313784	Ortho Z	      383.281	      595.479	      1168.00	      3.36723	     0.112129	      5.00639	      3.35439	     0.111701	      3.26671	     0.160305	      3.25425	     0.108366	     0.953445	    -0.298542	   -0.0426079 
Trace76	   0.00996628	Ortho Z	      383.213	      596.433	      1168.00	      3.09099	     0.102930	      6.96250	      3.06819	     0.102171	      3.11878	     0.274570	      3.09578	     0.103089	     0.871384	    -0.483906	   -0.0807833 
Trace76	   0.00581372	Ortho Z	      383.350	      597.295	      1168.00	      3.27565	     0.109079	      8.07611	      3.24316	     0.107997	      3.26376	     0.181710	      3.23139	     0.107605	     0.878303	    -0.460194	    -0.129632 
Trace76	    0.0153835	Ortho Z	      383.086	      598.361	      1168.00	      3.07472	     0.102388	      15.2259	      2.96679	    0.0987942	      3.26378	     0.265730	      3.14921	     0.104869	     0.839824	    -0.478838	    -0.255753 
Trace76	    0.0106468	Ortho Z	      383.838	      598.693	      1168.00	      3.19046	     0.106242	      15.7542	      3.07061	     0.102251	      3.13040	     0.247390	      3.01280	     0.100326	     0.908624	    -0.321393	    -0.266664 
Trace76	   0.00512709	Ortho Z	      384.594	      599.429	      1168.00	      3.26965	     0.108880	      17.4194	      3.11971	     0.103886	      3.23084	     0.351286	      3.08267	     0.102653	     0.925351	    -0.234483	    -0.297897 
Trace76	   0.00526007	Ortho Z	      384.546	      600.398	      1168.00	      3.60732	     0.120124	      19.1837	      3.40700	     0.113453	      3.52511	     0.353951	      3.32936	     0.110868	     0.909203	    -0.256738	    -0.327774 
Trace76	   0.00508093	Ortho Z	      385.161	      601.204	      1168.00	      3.71626	     0.123752	      18.4366	      3.52552	     0.117400	      3.57893	     0.213821	      3.39524	     0.113062	     0.929583	    -0.190702	    -0.315448 
Trace76	   0.00449781	Ortho Z	      384.794	      602.204	      1168.00	      3.70095	     0.123242	      20.6985	      3.46207	     0.115287	      3.54904	     0.205197	      3.31996	     0.110555	     0.927901	    -0.120143	    -0.352939 
Trace76	   0.00278687	Ortho Z	      385.519	      603.096	      1168.00	      3.25709	     0.108461	      20.0717	      3.05926	     0.101873	      3.39725	     0.133024	      3.19092	     0.106258	     0.933203	    -0.116088	    -0.340082 
Trace76	   0.00524856	Ortho Z	      384.793	      604.154	      1168.00	      3.28505	     0.109392	      17.2477	      3.13733	     0.104473	      3.43984	    0.0992785	      3.28516	     0.109396	     0.950565	   -0.0925001	    -0.296429 
Trace76	   0.00886748	Ortho Z	      385.612	      605.119	      1168.00	      3.23282	     0.107653	      11.8656	      3.16374	     0.105353	      3.37670	     0.149626	      3.30454	     0.110041	     0.978204	   -0.0289821	    -0.205615 
Trace76	   0.00560627	Ortho Z	      385.362	      606.118	      1168.00	      3.38272	     0.112645	      8.17556	      3.34834	     0.111500	      3.40142	     0.199697	      3.36685	     0.112116	     0.987653	    0.0657428	    -0.142191 
Trace76	   0.00159785	Ortho Z	      385.013	      607.106	      1168.00	      3.33868	     0.111178	      5.05163	      3.32571	     0.110746	      3.34396	     0.182809	      3.33097	     0.110921	     0.993555	    0.0744005	   -0.0855133 
Trace76	    0.0268784	Ortho Z	      384.932	      608.019	      1168.00	      3.26870	     0.108848	      12.5137	      3.19105	     0.106262	      3.39541	     0.290265	      3.31475	     0.110381	     0.997127	    0.0270154	    0.0707606 
Trace76	    0.0362523	Ortho Z	      385.052	      608.993	      1168.00	      3.21391	     0.107023	      6.35479	      3.19416	     0.106366	      3.38882	     0.247819	      3.36800	     0.112154	     0.987456	    -0.122542	    0.0995725 
Trace76	    0.0475461	Ortho Z	      384.752	      610.005	      1168.00	      3.50655	     0.116768	      6.64002	      3.48303	     0.115985	      3.29975	     0.224904	      3.27761	     0.109145	     0.986885	    -0.112713	     0.115553 
Trace76	    0.0100023	Ortho Z	      384.991	      610.806	      1168.00	      3.58623	     0.119421	      9.00067	      3.54207	     0.117951	      3.51849	     0.191398	      3.47517	     0.115723	     0.990664	    0.0366155	     0.131319 
Trace76	    0.0166127	Ortho Z	      385.724	      611.745	      1168.00	      3.34359	     0.111342	      7.15772	      3.31753	     0.110474	      3.44058	     0.166226	      3.41377	     0.113679	     0.990869	   -0.0539915	     0.123542 
Trace76	    0.0240903	Ortho Z	      385.527	      612.745	      1168.00	      3.28658	     0.109443	      3.00957	      3.28204	     0.109292	      3.38582	    0.0941242	      3.38115	     0.112592	     0.994857	   -0.0866434	    0.0524710 
Trace76	    0.0308859	Ortho Z	      384.762	      613.723	      1168.00	      3.48870	     0.116174	      3.15269	      3.48342	     0.115998	      3.53229	    0.0742850	      3.52695	     0.117447	     0.997843	    0.0358600	   -0.0549765 
Trace76	    0.0368545	Ortho Z	      384.758	      614.807	      1168.00	      3.09630	     0.103107	      11.7136	      3.03182	     0.100959	      3.34363	     0.239176	      3.27399	     0.109024	     0.942690	     0.265494	    -0.202112 
Trace76	   0.00748734	Ortho Z	      384.699	      615.794	      1168.00	      2.73700	    0.0911421	      18.1661	      2.60058	    0.0865993	      3.00156	     0.314680	      2.85195	    0.0949699	     0.893221	     0.323994	    -0.311745 
Trace76	    0.0165824	Ortho Z	      384.518	      616.779	      1168.00	      3.04345	     0.101347	      19.9814	      2.86024	    0.0952460	      3.08920	     0.251478	      2.90324	    0.0966780	     0.920180	     0.201420	    -0.335705 
Trace76	    0.0329532	Ortho Z	      384.321	      617.741	      1168.00	      2.92425	    0.0973774	      23.0390	      2.69100	    0.0896104	      2.95748	     0.347874	      2.72159	    0.0906289	     0.920012	    0.0207658	    -0.391339 
Trace76	    0.0458338	Ortho Z	      384.315	      618.729	      1168.00	      2.53075	    0.0842740	      30.5741	      2.17891	    0.0725576	      2.65758	     0.527365	      2.28810	    0.0761938	     0.860962	   -0.0280263	    -0.507897 
Trace76	    0.0354561	Ortho Z	      383.790	      619.732	      1168.00	      2.25451	    0.0750751	      36.2497	      1.81814	    0.0605441	      2.31312	     0.586130	      1.86541	    0.0621182	     0.806446	  -0.00422877	    -0.591293 
Trace76	   0.00552102	Ortho Z	      384.151	      620.677	      1168.00	      2.16823	    0.0722022	      39.6872	      1.66855	    0.0555627	      2.20012	     0.606387	      1.69309	    0.0563799	     0.764599	    0.0870912	    -0.638595 
Trace76	    0.0123933	Ortho Z	      384.259	      621.774	      1168.00	      2.45860	    0.0818714	      39.6158	      1.89395	    0.0630686	      2.38908	     0.720185	      1.84040	    0.0612853	     0.771345	    0.0868825	    -0.630459 
Trace76	     0.224902	Ortho Z	      383.987	      622.818	      1168.00	      2.90250	    0.0966533	      40.5412	      2.20572	    0.0734506	      2.65940	     0.941585	      2.02098	    0.0672986	     0.493091	     0.703611	    -0.511658 
Trace77	   0.00474216	Ortho Z	      371.666	      678.977	      1168.00	      2.64917	    0.0882173	      13.2637	      2.57850	    0.0858641	      2.66547	    0.0798914	      2.59437	    0.0863926	     0.973218	    0.0144564	     0.229429 
Trace77	   0.00923805	Ortho Z	      372.272	      677.983	      1168.00	      2.70749	    0.0901594	      9.32007	      2.67175	    0.0889692	      2.67842	    0.0571012	      2.64306	    0.0880140	     0.986674	    0.0176002	     0.161757 
Trace77	    0.0135496	Ortho Z	      371.894	      676.985	      1168.00	      2.78036	    0.0925860	      4.72969	      2.77089	    0.0922708	      2.72611	    0.0833116	      2.71683	    0.0904704	     0.996287	    0.0252497	    0.0823059 
Trace77	    0.0113145	Ortho Z	      371.583	      675.963	      1168.00	      2.89614	    0.0964416	      1.55727	      2.89507	    0.0964060	      2.80042	     0.131555	      2.79938	    0.0932195	     0.997771	    0.0609436	   -0.0271764 
Trace77	   0.00827043	Ortho Z	      371.387	      674.940	      1168.00	      2.97435	    0.0990460	      6.59427	      2.95468	    0.0983907	      2.81889	     0.110506	      2.80024	    0.0932479	     0.989547	    0.0873794	    -0.114725 
Trace77	    0.0112706	Ortho Z	      371.898	      673.812	      1168.00	      2.61428	    0.0870554	      9.17374	      2.58084	    0.0859419	      2.69306	     0.190096	      2.65861	    0.0885318	     0.954126	    -0.258031	    -0.151868 
Trace77	   0.00366114	Ortho Z	      371.144	      672.969	      1168.00	      2.71071	    0.0902665	      10.4622	      2.66564	    0.0887658	      2.62926	     0.126145	      2.58555	    0.0860989	     0.917106	    -0.355633	    -0.180116 
Trace77	   0.00129249	Ortho Z	      371.495	      671.706	      1168.00	      2.50401	    0.0833836	      10.7585	      2.46000	    0.0819179	      2.67246	     0.182470	      2.62549	    0.0874287	     0.958542	    -0.216304	    -0.185498 
Trace77	   0.00885769	Ortho Z	      371.479	      670.706	      1168.00	      2.68982	    0.0895711	      9.58886	      2.65224	    0.0883197	      2.72654	     0.191357	      2.68845	    0.0895253	     0.980035	    -0.113107	    -0.163517 
Trace77	    0.0139105	Ortho Z	      371.196	      669.683	      1168.00	      3.02658	     0.100785	      5.72090	      3.01150	     0.100283	      2.93050	     0.129704	      2.91590	    0.0970996	     0.993608	    0.0710478	   -0.0877250 
Trace77	    0.0102423	Ortho Z	      371.494	      668.707	      1168.00	      2.92381	    0.0973628	      2.31590	      2.92142	    0.0972833	      2.86024	     0.166869	      2.85790	    0.0951682	     0.972089	     0.231677	    0.0370063 
Trace77	   0.00791539	Ortho Z	      371.313	      667.584	      1168.00	      2.75041	    0.0915887	      7.14054	      2.72908	    0.0908784	      2.82613	     0.202428	      2.80421	    0.0933802	     0.960894	     0.250778	     0.117444 
Trace77	   0.00309452	Ortho Z	      371.255	      666.528	      1168.00	      2.76913	    0.0922120	      8.87102	      2.73600	    0.0911089	      2.82784	     0.154962	      2.79401	    0.0930407	     0.966318	     0.206084	     0.154139 
Trace77	    0.0104371	Ortho Z	      372.321	      665.705	      1168.00	      2.88047	    0.0959195	      8.42886	      2.84935	    0.0948835	      2.89357	     0.205926	      2.86232	    0.0953152	     0.971088	     0.188716	     0.146199 
Trace77	    0.0203855	Ortho Z	      372.709	      664.783	      1168.00	      2.62489	    0.0874088	     0.743589	      2.62467	    0.0874014	      2.72332	     0.117197	      2.72309	    0.0906788	     0.972785	     0.231580	  -0.00776970 
Trace77	    0.0203725	Ortho Z	      372.915	      663.886	      1168.00	      2.58529	    0.0860902	      9.64539	      2.54874	    0.0848732	      2.60101	     0.164308	      2.56424	    0.0853891	     0.959179	     0.271579	   -0.0788717 
Trace77	   0.00595193	Ortho Z	      372.826	      662.641	      1168.00	      2.26576	    0.0754498	      4.25562	      2.25951	    0.0752418	      2.45808	     0.179562	      2.45130	    0.0816283	     0.905459	     0.417907	   -0.0741418 
Trace77	    0.0250712	Ortho Z	      373.076	      661.589	      1168.00	      2.65915	    0.0885497	      1.65076	      2.65805	    0.0885130	      2.93334	     0.241738	      2.93212	    0.0976397	     0.943168	     0.331861	    0.0173823 
Trace77	    0.0212432	Ortho Z	      373.491	      660.645	      1168.00	      2.89593	    0.0964346	      10.5722	      2.84677	    0.0947976	      2.99252	     0.175382	      2.94172	    0.0979594	     0.979992	     0.101528	     0.171196 
Trace77	    0.0155656	Ortho Z	      373.622	      659.655	      1168.00	      3.14285	     0.104657	      15.5195	      3.02826	     0.100841	      3.08675	     0.144039	      2.97421	    0.0990411	     0.963208	    0.0254503	     0.267550 
Trace77	   0.00760845	Ortho Z	      373.590	      658.654	      1168.00	      3.14671	     0.104786	      21.5087	      2.92758	    0.0974885	      3.12154	    0.0894791	      2.90416	    0.0967086	     0.930494	  -0.00498133	     0.366274 
Trace77	   0.00977571	Ortho Z	      373.728	      657.660	      1168.00	      2.95508	    0.0984041	      19.0412	      2.79339	    0.0930199	      3.12546	     0.156754	      2.95445	    0.0983832	     0.934609	     0.141668	     0.326246 
Trace77	    0.0362738	Ortho Z	      374.130	      656.690	      1168.00	      3.48828	     0.116160	      15.0960	      3.36790	     0.112151	      3.25095	     0.147027	      3.13876	     0.104521	     0.960056	     0.102588	     0.260322 
Trace77	   0.00448993	Ortho Z	      373.324	      655.775	      1168.00	      3.12504	     0.104064	      7.62352	      3.09742	     0.103144	      3.19860	    0.0874433	      3.17033	     0.105572	     0.990267	   -0.0530260	     0.128688 
Trace77	   0.00346924	Ortho Z	      373.343	      654.780	      1168.00	      3.23186	     0.107621	      5.55115	      3.21670	     0.107116	      3.31328	     0.123842	      3.29774	     0.109815	     0.996445	   -0.0370019	    0.0756926 
Trace77	   0.00368537	Ortho Z	      373.537	      653.791	      1168.00	      3.08134	     0.102609	      1.05868	      3.08082	     0.102591	      3.30594	     0.165288	      3.30538	     0.110069	     0.997044	    0.0745944	    0.0184343 
Trace77	   0.00302519	Ortho Z	      374.099	      652.885	      1168.00	      2.97868	    0.0991901	      3.86337	      2.97191	    0.0989647	      3.22531	     0.249817	      3.21798	     0.107159	     0.980723	     0.192788	   -0.0318807 
Trace77	   0.00266774	Ortho Z	      373.684	      651.640	      1168.00	      2.89792	    0.0965008	      3.78010	      2.89162	    0.0962908	      3.04733	     0.199564	      3.04070	     0.101255	     0.950376	     0.304378	   -0.0643433 
Trace77	   0.00695125	Ortho Z	      374.723	      650.884	      1168.00	      2.78825	    0.0928486	      7.16770	      2.76646	    0.0921230	      3.03068	     0.239642	      3.00699	     0.100133	     0.938910	     0.320988	    -0.124160 
Trace77	   0.00922101	Ortho Z	      374.807	      649.695	      1168.00	      2.83180	    0.0942990	      11.9849	      2.77007	    0.0922435	      2.85378	     0.304225	      2.79157	    0.0929594	     0.858895	     0.469902	    -0.203696 
Trace77	   0.00770656	Ortho Z	      375.192	      648.366	      1168.00	      2.54474	    0.0847397	      15.1262	      2.45657	    0.0818038	      2.61198	     0.242091	      2.52149	    0.0839655	     0.862199	     0.489709	    -0.129605 
Trace77	   0.00365778	Ortho Z	      376.459	      647.762	      1168.00	      2.34234	    0.0780000	      14.3038	      2.26973	    0.0755820	      2.50087	     0.295967	      2.42334	    0.0806971	     0.804625	     0.581275	    -0.121237 
Trace77	    0.0230063	Ortho Z	      377.396	      646.831	      1168.00	      2.54084	    0.0846099	      22.8406	      2.34160	    0.0779754	      2.51298	     0.175360	      2.31593	    0.0771206	     0.533212	     0.842124	   -0.0806998 
Trace77	    0.0180963	Ortho Z	      378.423	      645.920	      1168.00	      2.98808	    0.0995030	      5.39653	      2.97483	    0.0990620	      2.83193	     0.160552	      2.81938	    0.0938854	     0.605305	     0.795440	    0.0296878 
Trace77	    0.0193711	Ortho Z	      380.027	      645.369	      1168.00	      2.51395	    0.0837147	      5.71282	      2.50147	    0.0832989	      2.39557	     0.249628	      2.38367	    0.0793762	     0.797000	     0.601420	    0.0555386 
Trace77	    0.0272416	Ortho Z	      380.398	      644.201	      1168.00	      2.87929	    0.0958803	      11.7130	      2.81933	    0.0938837	      2.89450	     0.235339	      2.83422	    0.0943796	     0.869779	     0.458169	     0.183209 
Trace77	    0.0649155	Ortho Z	      380.593	      643.166	      1168.00	      3.00741	     0.100147	      22.8912	      2.77057	    0.0922598	      2.92370	     0.188115	      2.69344	    0.0896916	     0.871232	     0.300188	     0.388383 
Trace77	    0.0734483	Ortho Z	      380.539	      642.211	      1168.00	      2.68749	    0.0894935	      38.8872	      2.09190	    0.0696603	      2.76248	     0.356907	      2.15027	    0.0716040	     0.778698	    -0.221681	     0.586930 
Trace77	    0.0508883	Ortho Z	      380.325	      641.228	      1168.00	      2.45838	    0.0818642	      41.0878	      1.85289	    0.0617013	      2.58932	     0.331825	      1.95158	    0.0649875	     0.737088	    -0.158337	     0.656986 
Trace77	    0.0101007	Ortho Z	      380.468	      640.081	      1168.00	      2.48552	    0.0827679	      39.1448	      1.92765	    0.0641909	      2.55961	     0.385099	      1.98512	    0.0661043	     0.778825	    0.0506088	     0.625196 
Trace77	    0.0162076	Ortho Z	      380.054	      639.107	      1168.00	      2.71419	    0.0903826	      44.1175	      1.94856	    0.0648869	      2.70130	     0.452363	      1.93930	    0.0645786	     0.714465	   -0.0732539	     0.695826 
Trace77	   0.00704104	Ortho Z	      379.438	      638.230	      1168.00	      2.41372	    0.0803767	      37.2043	      1.92249	    0.0640188	      2.35005	     0.192636	      1.87178	    0.0623301	     0.758237	    -0.244290	     0.604483 
Trace77	     0.677250	Ortho Z	      380.312	      637.066	      1168.00	      1.52075	    0.0506411	      69.2621	     0.538489	    0.0179317	      1.51987	     0.533392	     0.538175	    0.0179212	     0.369070	     0.563937	     0.738757 
Trace77	   0.00353295	Ortho Z	      372.177	      679.988	      1168.00	      2.49295	    0.0830152	      13.4119	      2.42496	    0.0807512	      2.55033	    0.0736893	      2.48077	    0.0826098	     0.972775	   0.00784942	     0.231617 
Trace77	    0.0384045	Ortho Z	      371.571	      680.930	      1168.00	      2.50068	    0.0832727	      7.62647	      2.47856	    0.0825361	      2.50389	    0.0756615	      2.48174	    0.0826421	     0.988242	    0.0805364	     0.129967 
Trace77	    0.0664180	Ortho Z	      371.936	      681.942	      1168.00	      2.50346	    0.0833653	      4.19141	      2.49677	    0.0831423	      2.53606	    0.0761949	      2.52927	    0.0842248	     0.995264	    0.0715030	   -0.0658572 
Trace77	    0.0250951	Ortho Z	      371.272	      682.977	      1168.00	      2.61901	    0.0872130	      17.5091	      2.49767	    0.0831723	      2.59220	     0.178604	      2.47210	    0.0823210	     0.953994	   -0.0219301	    -0.299022 
Trace77	    0.0105479	Ortho Z	      371.705	      683.962	      1168.00	      2.78786	    0.0928358	      25.9855	      2.50602	    0.0834506	      2.67948	     0.147975	      2.40860	    0.0802064	     0.898518	   -0.0264163	    -0.438141 
Trace77	   0.00881491	Ortho Z	      371.496	      684.950	      1168.00	      2.86117	    0.0952769	      31.9869	      2.42676	    0.0808110	      2.83851	     0.172654	      2.40754	    0.0801710	     0.844107	    0.0830386	    -0.529705 
Trace77	    0.0127068	Ortho Z	      371.032	      685.873	      1168.00	      2.49628	    0.0831262	      33.7443	      2.07572	    0.0691215	      2.66387	     0.181778	      2.21508	    0.0737621	     0.818253	     0.149113	    -0.555182 
Trace77	    0.0102028	Ortho Z	      371.429	      686.928	      1168.00	      2.30941	    0.0769034	      36.2564	      1.86226	    0.0620133	      2.52549	     0.158651	      2.03650	    0.0678155	     0.796295	     0.127247	    -0.591373 
